 num_hrefs, num_imgs, num_videos, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
18,1,0,0,0,0.5,0,1400
13,1,0,0,0,0.5,0,4200
9,1,0,0.454545455,0.136363636,0.045454545,0.136363636,875
20,1,0,0,0,0.5,0,1200
9,1,0,0,0,0.5,0,2000
16,17,0,0.352308802,0.151803752,0.147691198,0.151803752,5000
9,1,1,0.066666667,0.033333333,0.433333333,0.033333333,2100
31,9,0,0,0,0.5,0,715
4,1,0,0,0,0.5,0,1700
2,1,0,0.5,0.5,0,0.5,801
14,11,0,1,-0.225,0.5,0.225,4200
4,0,1,0,0,0.5,0,1900
9,1,0,0.144444444,-0.077777778,0.355555556,0.077777778,756
12,13,0,0,0,0.5,0,592
7,1,0,0,0,0.5,0,2600
14,1,0,0,0,0.5,0,1400
3,1,0,1,0,0.5,0,1100
7,11,0,0,0,0.5,0,1100
3,0,0,0.5,0.5,0,0.5,2300
7,1,0,0.2,0.2,0.3,0.2,1700
6,0,0,0.066666667,0.033333333,0.433333333,0.033333333,9100
28,11,0,0.1,0,0.4,0,5700
17,1,0,0.5,0.4,0,0.4,1800
1,0,0,0.25,0.125,0.25,0.125,7200
3,14,0,1,0.425,0.5,0.425,671
1,1,0,0,0,0.5,0,2200
34,11,0,0.454545455,0.136363636,0.045454545,0.136363636,1800
9,1,1,0.1,0,0.4,0,3500
7,1,0,0,0,0.5,0,2900
6,1,0,0,0,0.5,0,817
4,0,0,0,0,0.5,0,3400
16,11,0,0,0,0.5,0,1600
14,1,0,0.066666667,0.033333333,0.433333333,0.033333333,771
3,1,0,0,0,0.5,0,15800
4,1,0,0.454545455,0.136363636,0.045454545,0.136363636,794
12,1,0,1,0,0.5,0,465
9,1,2,0.9,0.9,0.4,0.9,2200
3,1,0,0.75,0.8,0.25,0.8,1700
4,1,14,0.666666667,0.333333333,0.166666667,0.333333333,577
26,0,1,0.1,0.05,0.4,0.05,17500
5,1,0,0.5,-0.25,0,0.25,1100
8,1,0,0.125,0,0.375,0,2200
8,1,0,1,0.6,0.5,0.6,536
6,0,1,0.666666667,0.55,0.166666667,0.55,1900
5,8,0,0,0,0.5,0,3300
5,16,0,0.7,-0.4,0.2,0.4,1300
14,1,0,0.233333333,0.066666667,0.266666667,0.066666667,5700
2,0,0,0.454545455,0.136363636,0.045454545,0.136363636,3100
2,0,1,0,0,0.5,0,701
3,0,0,0.366666667,-0.075,0.133333333,0.075,8000
14,1,0,0,0,0.5,0,3600
3,1,0,0,0,0.5,0,1300
6,1,0,0,0,0.5,0,2900
9,1,2,0,0,0.5,0,1200
8,1,0,0,0,0.5,0,2400
9,0,0,0,0,0.5,0,3700
3,1,0,0.5,0.5,0,0.5,1500
11,1,1,0,0,0.5,0,5800
4,1,0,0.333333333,0.25,0.166666667,0.25,721
8,1,0,0.227272727,0.068181818,0.272727273,0.068181818,2700
5,1,0,0,0,0.5,0,1700
8,1,0,0,0,0.5,0,3400
11,1,0,0,0,0.5,0,2200
2,1,0,0,0,0.5,0,1400
47,20,0,0,0,0.5,0,1000
4,1,0,0.066666667,0.033333333,0.433333333,0.033333333,2100
6,1,0,0.3,0.1,0.2,0.1,1200
4,0,21,0,0,0.5,0,1300
8,1,0,0,0,0.5,0,561
14,11,1,1,0.25,0.5,0.25,2200
40,0,0,0,0,0.5,0,715
8,1,0,0,0,0.5,0,2900
8,1,1,0.4,0,0.1,0,2800
10,1,0,0.3,1,0.2,1,1800
5,0,1,0.318181818,0.312121212,0.181818182,0.312121212,930
15,1,0,0,0,0.5,0,1200
10,0,0,0.454545455,0.136363636,0.045454545,0.136363636,1100
5,1,0,0,0,0.5,0,1500
15,12,0,0.3,0.2,0.2,0.2,1500
17,5,1,0.367857143,0.292857143,0.132142857,0.292857143,1200
4,0,1,0.75,0.4,0.25,0.4,1800
8,1,0,0.9,0.6,0.4,0.6,1900
25,12,1,0,0,0.5,0,1500
5,1,0,0.423809524,0.285714286,0.076190476,0.285714286,1200
7,1,0,0,0,0.5,0,2000
4,1,0,0.454545455,0.136363636,0.045454545,0.136363636,2200
7,0,0,0,0,0.5,0,1200
2,1,0,0.333333333,0.25,0.166666667,0.25,1100
7,10,0,0,0,0.5,0,2700
22,11,0,0.75,-0.2,0.25,0.2,2600
13,1,0,0.642857143,0.214285714,0.142857143,0.214285714,1300
10,8,0,0,0,0.5,0,3000
4,1,0,0,0,0.5,0,1900
1,0,1,0,0,0.5,0,7700
6,1,0,0.5,0.5,0,0.5,1300
48,1,0,0,0,0.5,0,2300
14,1,0,0.95,0.2,0.45,0.2,3200
12,1,0,0.283333333,0,0.216666667,0,3100
4,1,0,0,0,0.5,0,2400
4,0,0,0.4,0,0.1,0,3800
13,0,1,0,0,0.5,0,2600
4,1,0,1,-1,0.5,1,3500
67,10,11,0,0,0.5,0,2800
2,0,0,0.4,-0.05,0.1,0.05,7800
1,1,0,0,0,0.5,0,7800
6,1,0,0.375,0,0.125,0,2000
16,11,0,0.5,0.5,0,0.5,5800
26,1,0,0.9,0.6,0.4,0.6,2200
5,6,0,0,0,0.5,0,9800
2,1,10,0,0,0.5,0,1700
2,0,1,0.2,0.1,0.3,0.1,3900
3,1,0,0,0,0.5,0,4200
1,0,1,0.2,0.1,0.3,0.1,1600
13,1,0,1,0.75,0.5,0.75,3500
13,1,0,0.4,0,0.1,0,2600
13,6,0,0.5,0.5,0,0.5,2000
5,13,0,0,0,0.5,0,1600
5,1,0,0,0,0.5,0,17600
7,1,0,0,0,0.5,0,767
2,12,0,0.454545455,0.136363636,0.045454545,0.136363636,4400
3,0,2,0,0,0.5,0,1300
13,1,0,0.5,0.5,0,0.5,2800
16,6,0,0.85,0.7,0.35,0.7,2000
11,1,0,0,0,0.5,0,5700
28,6,0,0,0,0.5,0,2200
1,0,1,0,0,0.5,0,1600
5,1,0,0.355555556,-0.022222222,0.144444444,0.022222222,2100
38,9,0,0,0,0.5,0,1700
5,0,0,0,0,0.5,0,827
21,1,0,0,0,0.5,0,2500
14,1,0,1,0,0.5,0,2500
6,1,0,0,0,0.5,0,764
7,1,0,0,0,0.5,0,1100
3,1,0,0,0,0.5,0,4000
2,12,1,0,0,0.5,0,2900
1,0,1,0.033333333,0.016666667,0.466666667,0.016666667,1100
19,10,0,0.5,0.136363636,0,0.136363636,423
5,0,1,0,0,0.5,0,1000
4,1,0,0,0,0.5,0,2100
8,1,0,0,0,0.5,0,2200
3,0,0,0.375,-0.125,0.125,0.125,703
16,0,11,0.3,0.4,0.2,0.4,1000
10,1,0,0,0,0.5,0,1900
6,1,0,0.25,0.25,0.25,0.25,863
3,1,0,0,0,0.5,0,1100
8,17,0,0.333333333,0.25,0.166666667,0.25,1400
17,9,0,0,0,0.5,0,1900
8,0,0,0,0,0.5,0,3700
5,1,1,0,0,0.5,0,799
11,1,0,0,0,0.5,0,3700
5,1,0,0,0,0.5,0,1600
7,0,1,0,0,0.5,0,2000
8,1,0,0,0,0.5,0,1600
4,1,0,0.5,0,0,0,2100
9,1,0,0.3,0,0.2,0,1300
3,1,0,0.5,0.5,0,0.5,1100
51,13,0,0,0,0.5,0,1800
47,13,0,0.8,-0.4,0.3,0.4,3200
0,1,0,1,0.5,0.5,0.5,800
39,12,1,0.15,-0.05,0.35,0.05,1500
18,1,0,0.5,0.5,0,0.5,1100
14,1,0,0.9,0.4,0.4,0.4,900
15,1,0,0.1,0.05,0.4,0.05,1100
4,0,1,0.454545455,0.136363636,0.045454545,0.136363636,1100
10,1,0,0,0,0.5,0,1600
4,0,0,0,0,0.5,0,1600
13,1,0,1,0,0.5,0,2100
16,12,0,0.4,0.1,0.1,0.1,2700
8,7,0,0.916666667,0.25,0.416666667,0.25,950
7,17,0,0,0,0.5,0,1400
11,1,1,0,0,0.5,0,971
16,0,1,0.583333333,0.416666667,0.083333333,0.416666667,872
14,1,0,0.4,0,0.1,0,1700
4,0,1,0,0,0.5,0,657
6,0,0,0,0,0.5,0,1100
3,1,0,0.3,1,0.2,1,2800
40,1,20,0,0,0.5,0,1700
5,0,1,0,0,0.5,0,718
3,0,0,0.666666667,-0.7,0.166666667,0.7,4500
4,1,0,0,0,0.5,0,1800
6,13,0,0.375,-0.125,0.125,0.125,533
5,1,0,0,0,0.5,0,6800
6,0,1,0.454545455,0.136363636,0.045454545,0.136363636,1200
14,17,0,0,0,0.5,0,2000
2,1,0,0.775,0,0.275,0,6500
11,1,0,0.833333333,0.433333333,0.333333333,0.433333333,3100
6,0,1,0.310714286,0.141071429,0.189285714,0.141071429,987
9,1,0,0.375,0,0.125,0,6700
3,14,0,0,0,0.5,0,4100
38,12,0,0.5,0.5,0,0.5,428
7,1,0,0.166666667,0.125,0.333333333,0.125,1500
14,11,0,0.5,0.5,0,0.5,1500
3,1,0,0,0,0.5,0,2100
6,0,2,1,0.1,0.5,0.1,1500
5,1,0,0,0,0.5,0,936
3,1,0,0.25,0.068181818,0.25,0.068181818,1200
13,1,10,0.55,0.7,0.05,0.7,5300
7,0,2,0.77,0.08,0.27,0.08,860
8,1,1,0.5,0.4,0,0.4,4600
1,0,1,0,0,0.5,0,925
4,0,0,0.3,0.2,0.2,0.2,11900
7,1,0,0,0,0.5,0,1700
5,1,0,0.54375,-0.121875,0.04375,0.121875,940
7,1,0,0,0,0.5,0,560
5,1,1,0,0,0.5,0,2600
7,1,1,0.3,1,0.2,1,1500
3,1,0,0,0,0.5,0,866
12,1,0,0.54,0.16,0.04,0.16,1200
3,1,0,0.4,-0.4,0.1,0.4,6000
2,0,1,1,0.25,0.5,0.25,1300
16,1,0,0.5,0.136363636,0,0.136363636,2100
5,0,1,0.688888889,0.177777778,0.188888889,0.177777778,1400
11,1,0,0,0,0.5,0,583
6,1,0,0,0,0.5,0,1200
4,1,0,0,0,0.5,0,3000
3,1,0,0.15,0.1,0.35,0.1,1100
2,1,0,0,0,0.5,0,6500
10,1,0,0.383333333,0.041666667,0.116666667,0.041666667,1200
14,1,0,0.3,0.1,0.2,0.1,751
7,1,0,0.3,0,0.2,0,741
3,1,0,0.333333333,0.25,0.166666667,0.25,2100
15,1,0,0.4,0,0.1,0,1800
7,1,0,0.766666667,0.016666667,0.266666667,0.016666667,1600
15,1,0,0.5,0.7,0,0.7,635
0,0,1,0,0,0.5,0,589
3,0,1,0,0,0.5,0,1100
12,0,20,0.75,-0.05,0.25,0.05,473
31,12,1,0.3,-0.5,0.2,0.5,1200
53,13,0,0,0,0.5,0,1100
5,0,0,0.5,0.5,0,0.5,1500
4,0,1,0.666666667,0.333333333,0.166666667,0.333333333,1000
3,1,0,0,0,0.5,0,532
1,0,0,0,0,0.5,0,1400
9,1,0,0,0,0.5,0,1100
5,0,17,0.3,0.2,0.2,0.2,510
5,1,0,1,0.3,0.5,0.3,342
3,1,0,0.8,0.3,0.3,0.3,1700
5,1,1,0.3,1,0.2,1,2700
15,16,0,0,0,0.5,0,1900
4,1,0,0.4,0.1,0.1,0.1,22000
6,1,0,0,0,0.5,0,503
2,1,0,0,0,0.5,0,2800
10,1,0,0.454545455,0.136363636,0.045454545,0.136363636,1100
7,1,1,0,0,0.5,0,522
3,1,0,0.54,0.16,0.04,0.16,1100
4,0,2,0.5,0.25,0,0.25,1500
2,0,0,0.454545455,0.136363636,0.045454545,0.136363636,2000
14,6,0,0,0,0.5,0,1900
4,0,1,0,0,0.5,0,5500
12,5,0,0,0,0.5,0,1200
6,1,0,0,0,0.5,0,4600
3,0,0,0.375,-0.125,0.125,0.125,823
3,1,0,0,0,0.5,0,1800
10,1,0,0.564285714,-0.092857143,0.064285714,0.092857143,5600
10,0,0,0,0,0.5,0,2500
14,1,0,0,0,0.5,0,1900
6,1,0,0.875,0.3375,0.375,0.3375,689
9,9,0,0,0,0.5,0,1100
4,1,0,0.5,0.5,0,0.5,3700
3,1,0,0,0,0.5,0,1200
4,0,1,0.5,0.5,0,0.5,952
30,1,0,0.3,0.2,0.2,0.2,300
9,1,3,0,0,0.5,0,2600
9,0,0,1,-0.7,0.5,0.7,1300
4,1,0,0,0,0.5,0,1500
7,1,0,0.625,0.45,0.125,0.45,1900
7,1,0,0,0,0.5,0,1000
7,1,1,1,0.1,0.5,0.1,1500
7,1,1,0,0,0.5,0,1000
3,1,0,0.166666667,-0.166666667,0.333333333,0.166666667,1000
28,16,1,0.5,0.5,0,0.5,3200
13,1,9,0.6,-0.4,0.1,0.4,1200
14,1,9,0.55,0.4,0.05,0.4,2500
11,0,0,0,0,0.5,0,1900
6,1,0,0,0,0.5,0,2800
4,1,0,0,0,0.5,0,2700
29,25,1,0,0,0.5,0,956
11,1,0,0.7,-0.044444444,0.2,0.044444444,1000
0,10,0,0.55,-0.5,0.05,0.5,2500
7,1,1,0.416666667,0.193181818,0.083333333,0.193181818,915
4,1,0,0.4,0,0.1,0,2000
7,1,0,1,0,0.5,0,864
10,0,0,0.642857143,0.214285714,0.142857143,0.214285714,4100
3,1,0,0.483333333,0.666666667,0.016666667,0.666666667,910
1,1,0,0.54,0.16,0.04,0.16,790
9,1,0,0,0,0.5,0,623
2,1,0,0,0,0.5,0,548
10,1,0,0,0,0.5,0,1400
8,13,0,0.15,0.1,0.35,0.1,1100
2,1,0,0,0,0.5,0,508
5,1,0,0.375,-0.125,0.125,0.125,1800
12,1,0,0.454545455,0.136363636,0.045454545,0.136363636,909
10,1,1,0,0,0.5,0,999
4,1,0,0.45,-0.483333333,0.05,0.483333333,2100
8,1,7,0.52,-0.065,0.02,0.065,825
14,13,0,0.65,0.35,0.15,0.35,2400
6,1,10,0.454545455,0.136363636,0.045454545,0.136363636,1300
20,14,0,0.6,0,0.1,0,2100
13,1,0,0.541666667,-0.291666667,0.041666667,0.291666667,2000
6,0,1,0,0,0.5,0,2600
4,0,0,0.75,0.5,0.25,0.5,1100
3,1,0,0.5,0.5,0,0.5,2700
0,0,0,0,0,0.5,0,1700
4,1,0,0.4,0.2,0.1,0.2,3000
11,1,0,0,0,0.5,0,2500
3,0,0,0.375,-0.125,0.125,0.125,1900
11,1,1,0,0,0.5,0,10200
5,1,0,0,0,0.5,0,603
11,1,0,0,0,0.5,0,1500
5,1,0,0,0,0.5,0,1200
15,1,0,0,0,0.5,0,957
9,0,0,0,0,0.5,0,899
14,1,0,0,0,0.5,0,1200
5,0,1,0.666666667,0.333333333,0.166666667,0.333333333,1700
5,1,1,0.65,0.25,0.15,0.25,1000
1,0,1,0,0,0.5,0,8200
11,1,0,0.4,0.25,0.1,0.25,1500
8,1,0,0.5,0.136363636,0,0.136363636,683
18,1,0,0,0,0.5,0,1800
16,10,1,0,0,0.5,0,371
3,1,0,0,0,0.5,0,1500
4,1,1,0.644444444,-0.327777778,0.144444444,0.327777778,7400
10,1,0,0.625,-0.125,0.125,0.125,2700
9,1,0,0.454545455,0.136363636,0.045454545,0.136363636,375
12,1,0,0.5,0.7,0,0.7,799
6,1,0,0.144444444,-0.077777778,0.355555556,0.077777778,445
2,1,0,0.1,0,0.4,0,837
17,7,0,0.277272727,0.065909091,0.222727273,0.065909091,978
3,0,1,0,0,0.5,0,2000
14,1,0,0.2,0.1,0.3,0.1,1200
8,1,0,0.642857143,0.214285714,0.142857143,0.214285714,1500
3,0,1,0.4,0.1,0.1,0.1,929
5,1,1,0.552272727,0.193181818,0.052272727,0.193181818,1200
8,0,0,1,0.6,0.5,0.6,1500
12,1,0,0,0,0.5,0,1100
4,1,0,0,0,0.5,0,513
12,0,1,0,0,0.5,0,730
7,0,0,0.188888889,0.177777778,0.311111111,0.177777778,560
10,1,0,0.033333333,0.016666667,0.466666667,0.016666667,8300
4,1,1,0.733333333,0.433333333,0.233333333,0.433333333,8300
4,0,0,0.5,0.25,0,0.25,740
2,0,1,0.083333333,-0.033333333,0.416666667,0.033333333,581
4,1,0,0,0,0.5,0,556
14,1,0,0,0,0.5,0,730
1,1,0,0.1,0.2,0.4,0.2,775
2,0,2,0,0,0.5,0,518
16,8,0,0,0,0.5,0,3100
5,1,0,0,0,0.5,0,4700
2,1,0,0.333333333,0.25,0.166666667,0.25,1700
3,0,1,0.4,0.2,0.1,0.2,1900
3,1,0,0,0,0.5,0,886
33,1,0,0.125,0,0.375,0,2100
4,4,0,0.3,0.1,0.2,0.1,1300
5,1,0,0.454545455,0.136363636,0.045454545,0.136363636,3900
6,1,0,0.5,-0.5,0,0.5,39200
8,0,0,0.1,0.1,0.4,0.1,876
2,0,2,0.642857143,0.214285714,0.142857143,0.214285714,1800
8,0,1,0.4,0.4,0.1,0.4,1100
3,1,0,0,0,0.5,0,755
1,1,0,0.454545455,0.136363636,0.045454545,0.136363636,6000
5,1,0,0.066666667,0.033333333,0.433333333,0.033333333,1800
5,1,0,0.4,-0.2,0.1,0.2,555
15,8,0,0.65,0.25,0.15,0.25,13800
6,0,0,0.375,-0.125,0.125,0.125,447
10,1,10,0,0,0.5,0,4400
4,1,0,0,0,0.5,0,1700
4,0,0,0.022222222,0.011111111,0.477777778,0.011111111,1000
22,1,0,0.475,0.133333333,0.025,0.133333333,1900
6,0,0,0,0,0.5,0,902
3,1,0,0,0,0.5,0,1100
49,16,0,1,0.5,0.5,0.5,1000
13,10,0,1,1,0.5,1,1600
4,1,0,0,0,0.5,0,9500
22,1,0,0,0,0.5,0,1300
15,6,0,0.2125,-0.0125,0.2875,0.0125,949
8,0,3,0,0,0.5,0,405
3,1,0,0.288888889,-0.155555556,0.211111111,0.155555556,2100
11,1,0,0,0,0.5,0,1500
2,1,0,0.288888889,-0.155555556,0.211111111,0.155555556,2300
3,0,0,0,0,0.5,0,4000
10,1,0,0,0,0.5,0,785
5,12,0,0.066666667,0.033333333,0.433333333,0.033333333,2400
2,1,10,0.25,0.35,0.25,0.35,2300
6,1,0,0,0,0.5,0,5200
5,0,1,0,-0.2,0.5,0.2,3800
9,1,0,0,0,0.5,0,431
9,1,0,0,0,0.5,0,3600
8,1,0,0,0,0.5,0,2500
7,0,1,0.666666667,0.333333333,0.166666667,0.333333333,515
7,1,0,0,0,0.5,0,537
19,11,0,0,0,0.5,0,668
6,1,0,0.571428571,0.357142857,0.071428571,0.357142857,5000
2,0,1,0.3,0.2,0.2,0.2,3400
7,0,1,0.5,0.136363636,0,0.136363636,471
5,1,0,0.2,-0.1,0.3,0.1,1200
6,0,1,0.8,0.475,0.3,0.475,527
22,11,1,0.683333333,-0.016666667,0.183333333,0.016666667,1400
10,1,0,0.25,0.25,0.25,0.25,632
3,0,1,0,0,0.5,0,998
3,1,0,0,0,0.5,0,400
1,1,0,0,0,0.5,0,1000
3,1,4,0.333333333,0.25,0.166666667,0.25,2700
5,1,0,0.316666667,0.225,0.183333333,0.225,2200
5,1,0,0.083333333,-0.083333333,0.416666667,0.083333333,3300
7,1,0,0,0,0.5,0,1200
3,1,1,0,0,0.5,0,1700
8,18,0,0.65,0.35,0.15,0.35,1300
6,1,1,0,0,0.5,0,482
5,1,0,0,0,0.5,0,1300
12,1,0,0,0,0.5,0,2100
4,0,0,0.433333333,-0.166666667,0.066666667,0.166666667,1600
17,12,1,0,0,0.5,0,2700
9,17,0,0,0,0.5,0,1300
8,1,0,0.2,0.141666667,0.3,0.141666667,2000
5,0,1,0.833333333,0.416666667,0.333333333,0.416666667,2000
11,1,0,0.508333333,0.391666667,0.008333333,0.391666667,4400
47,11,0,0.666666667,0.333333333,0.166666667,0.333333333,3900
2,0,1,0.714285714,0.291666667,0.214285714,0.291666667,8100
10,1,0,0,0,0.5,0,1400
4,14,0,0,0,0.5,0,2500
17,11,0,0,0,0.5,0,3100
2,0,2,0.25,0.25,0.25,0.25,2100
11,1,0,0.5,0.5,0,0.5,1800
2,0,0,0,0,0.5,0,1200
14,8,0,0,0,0.5,0,1700
5,0,0,0,0,0.5,0,2700
3,0,11,0.9,0.9,0.4,0.9,1200
3,13,0,0,0,0.5,0,5700
8,0,1,0.75,0.5,0.25,0.5,606
5,0,2,0.6,0.6,0.1,0.6,10700
4,1,0,0.260606061,0.084848485,0.239393939,0.084848485,1000
3,0,1,0,0,0.5,0,735
8,1,20,0,0,0.5,0,1500
8,1,0,0,0,0.5,0,763
10,1,0,1,0.85,0.5,0.85,9700
6,1,0,0.333333333,0.25,0.166666667,0.25,3800
14,1,0,0.5,0,0,0,532
2,0,1,0.6,-0.04375,0.1,0.04375,811
2,1,0,0.5,0.5,0,0.5,3200
4,1,0,0,0,0.5,0,942
8,1,0,0,0,0.5,0,1400
4,0,0,1,0,0.5,0,731
3,1,0,0.5,0.291666667,0,0.291666667,4800
21,1,0,1,-0.5,0.5,0.5,2700
3,1,1,0,0,0.5,0,11800
11,1,0,1,0.75,0.5,0.75,3400
30,8,0,0,0,0.5,0,3300
0,0,0,0,0,0.5,0,4500
10,1,0,0.166666667,0.025,0.333333333,0.025,4300
20,8,1,0.666666667,0.333333333,0.166666667,0.333333333,1500
6,0,0,0.7,0.366666667,0.2,0.366666667,4300
6,0,0,0.375,-0.125,0.125,0.125,614
49,1,1,0,0,0.5,0,3500
9,1,0,0,0,0.5,0,2600
6,1,0,0,0,0.5,0,3900
8,1,0,1,0,0.5,0,3100
4,0,2,0,0,0.5,0,1600
11,1,0,0,0,0.5,0,928
6,1,0,0,0,0.5,0,4100
11,1,1,0,0,0.5,0,7000
4,0,17,0,0,0.5,0,921
7,1,0,0.066666667,0.033333333,0.433333333,0.033333333,1800
2,1,0,0.7,0.4,0.2,0.4,2100
4,1,0,0,0,0.5,0,856
10,7,0,0,0,0.5,0,2700
2,1,0,0.333333333,0.25,0.166666667,0.25,2700
3,0,1,1,-0.6,0.5,0.6,2500
6,1,0,0.5,0.0625,0,0.0625,1100
11,1,0,0.2,0.2,0.3,0.2,1200
4,0,26,0,0,0.5,0,2100
4,0,1,1,1,0.5,1,1200
12,1,0,0.75,0.375,0.25,0.375,931
6,1,0,0,0,0.5,0,2700
5,1,0,0.3,1,0.2,1,2300
7,1,1,0.25,0.25,0.25,0.25,475
4,1,0,0,0,0.5,0,574
3,1,0,0.5,0.5,0,0.5,4700
4,1,0,0,0,0.5,0,1100
2,0,1,0,0,0.5,0,1400
4,1,0,0.1,0.1,0.4,0.1,1200
6,1,10,1,0.5,0.5,0.5,3200
4,0,1,0,0,0.5,0,1500
2,1,0,0.733333333,0.433333333,0.233333333,0.433333333,538
15,1,0,0,0,0.5,0,1100
8,1,0,0,0,0.5,0,661
5,1,0,0.833333333,0.5,0.333333333,0.5,535
10,1,2,0,0,0.5,0,1300
12,0,10,0.9,-0.5,0.4,0.5,1200
12,1,1,0.454545455,0.136363636,0.045454545,0.136363636,705
4,0,21,0.3,0.2,0.2,0.2,521
3,1,1,0,0,0.5,0,1300
5,1,0,0,0,0.5,0,1600
41,1,0,0,0,0.5,0,3800
4,13,0,0,0,0.5,0,1000
9,13,0,0,0,0.5,0,8000
17,1,0,0,0,0.5,0,1400
9,1,0,0.75,0,0.25,0,2500
7,1,0,0,0,0.5,0,1100
2,1,0,0,0,0.5,0,1600
3,6,0,0,0,0.5,0,1300
4,1,1,0,0,0.5,0,10800
10,8,0,0,0,0.5,0,2000
7,1,0,0.7,0.45,0.2,0.45,9800
52,1,0,0,0,0.5,0,2200
20,11,0,1,1,0.5,1,2900
32,30,0,0.5,0.25,0,0.25,1300
0,0,0,0.066666667,0.033333333,0.433333333,0.033333333,6800
7,1,0,0,0,0.5,0,4900
5,1,0,0.3,1,0.2,1,2200
3,0,21,0.3,1,0.2,1,30000
4,0,21,0,0,0.5,0,6200
5,0,1,0.222222222,0.077777778,0.277777778,0.077777778,5600
8,1,0,0,0,0.5,0,5200
4,1,0,0,0,0.5,0,3900
19,1,0,0,0,0.5,0,2300
24,11,0,0,0,0.5,0,2700
7,13,0,0.4,0,0.1,0,2800
4,0,0,0,0,0.5,0,6300
36,1,0,0.25,0,0.25,0,1300
12,11,0,0.5,0.5,0,0.5,1400
5,13,0,1,-1,0.5,1,2400
6,1,0,0,0,0.5,0,1700
6,0,11,0.333333333,0.25,0.166666667,0.25,5900
3,25,0,0,0,0.5,0,3800
4,1,0,0.548701299,0.175324675,0.048701299,0.175324675,3100
3,0,0,0,0,0.5,0,1100
7,0,1,0.666666667,-0.7,0.166666667,0.7,2400
2,0,0,0.85,0.45,0.35,0.45,3000
9,1,1,0.433333333,0.216666667,0.066666667,0.216666667,1400
11,1,0,0.8,0.6,0.3,0.6,8200
16,8,0,0.75,0.75,0.25,0.75,2200
5,1,0,0.888888889,0.5,0.388888889,0.5,2700
8,1,0,0,0,0.5,0,4300
11,0,0,0.083333333,0.116666667,0.416666667,0.116666667,1500
8,1,0,0,0,0.5,0,6400
4,0,0,0,0,0.5,0,1100
3,0,0,0,0,0.5,0,5900
2,0,0,0,0,0.5,0,4600
11,6,0,0.5,0.5,0,0.5,1300
6,0,0,0,0,0.5,0,6100
4,1,0,0,0.1,0.5,0.1,1400
8,1,0,0,0,0.5,0,2800
19,6,0,0.85,0.7,0.35,0.7,2200
11,1,1,0,0,0.5,0,1500
1,0,1,0.433333333,0.166666667,0.066666667,0.166666667,6300
10,7,0,0.5,0.5,0,0.5,4800
18,8,0,0,0,0.5,0,1100
11,1,0,0.436666667,0.08,0.063333333,0.08,1300
5,0,0,0.3,1,0.2,1,1800
5,1,0,0.5,0.2,0,0.2,4300
4,1,0,0,0,0.5,0,1200
15,1,0,0.4,-0.4,0.1,0.4,8500
9,0,0,0,0,0.5,0,776
10,0,0,0,0,0.5,0,1200
11,1,0,0,0,0.5,0,1600
6,0,11,0,0,0.5,0,742
3,9,0,0.2,0.2,0.3,0.2,469
6,0,1,0,0,0.5,0,414
5,1,0,0.45,0.3,0.05,0.3,2500
11,1,0,1,0,0.5,0,1200
8,6,0,0,0,0.5,0,1000
3,1,0,0.55,0.35,0.05,0.35,1800
7,1,0,0.4,-0.4,0.1,0.4,506
10,1,0,0.5,0.5,0,0.5,8100
17,1,1,0.125,0,0.375,0,2700
6,1,0,0,0,0.5,0,2000
14,0,0,0.5,0.5,0,0.5,590
4,1,0,0,0,0.5,0,565
8,1,1,1,-1,0.5,1,2400
4,1,0,0,0,0.5,0,1400
6,1,0,0.4,0.8,0.1,0.8,1100
1,1,0,0.288888889,-0.155555556,0.211111111,0.155555556,1200
6,14,0,0,0,0.5,0,4300
7,1,0,0.1,0.2,0.4,0.2,3400
8,0,0,0,0,0.5,0,3000
12,1,0,0.333333333,0.25,0.166666667,0.25,357
9,1,0,0.1,0.2,0.4,0.2,6700
3,1,0,0.454545455,0.136363636,0.045454545,0.136363636,566
12,1,0,0,0,0.5,0,1400
10,1,0,0.144444444,-0.077777778,0.355555556,0.077777778,874
6,1,0,0,0,0.5,0,2000
6,1,0,0,-0.05,0.5,0.05,2800
3,0,1,0,0,0.5,0,460
4,13,0,0.066666667,0,0.433333333,0,2700
16,10,1,1,0.5,0.5,0.5,1700
8,1,0,0.333333333,0.25,0.166666667,0.25,3000
13,1,0,0.9,-0.6,0.4,0.6,706
17,14,0,0.833333333,0.166666667,0.333333333,0.166666667,583
6,0,0,0.1,0.2,0.4,0.2,1300
5,0,1,0.2,0.05,0.3,0.05,830
6,1,0,0.454545455,0.136363636,0.045454545,0.136363636,2000
3,0,1,0.65,0,0.15,0,7100
15,1,0,0.833333333,-0.388888889,0.333333333,0.388888889,294
6,0,0,0.375,-0.125,0.125,0.125,349
14,11,0,0,0,0.5,0,4400
16,1,0,0,0,0.5,0,507
13,1,0,0,0,0.5,0,542
5,1,0,0.454545455,0.136363636,0.045454545,0.136363636,2400
24,10,0,0.9,0.1,0.4,0.1,688
7,1,0,0.233333333,0.066666667,0.266666667,0.066666667,1900
31,9,0,0,0,0.5,0,30200
7,1,0,0,0,0.5,0,2000
4,0,10,0,0,0.5,0,1300
15,1,0,0,0,0.5,0,907
18,13,0,0,0,0.5,0,3100
11,1,1,0,0,0.5,0,804
